fingerprint,line_count,file,directory,start_line,end_line
3e6dcae8d7dff0e899832def67ba63fb,6,plugins/openlibrary/js/graphs/plot.js,plugins/openlibrary/js/graphs/,22,27
67f4178357cb7202bc3b9bcda6c12041,6,plugins/openlibrary/js/lists/ListService.js,plugins/openlibrary/js/lists/,88,123
67f4178357cb7202bc3b9bcda6c12041,6,plugins/openlibrary/js/lists/ListService.js,plugins/openlibrary/js/lists/,53,88
da93625325de39b4067a8353fb716f70,6,plugins/openlibrary/js/bulk-tagger/models/Tag.js,plugins/openlibrary/js/bulk-tagger/models/,124,141
da93625325de39b4067a8353fb716f70,6,plugins/openlibrary/js/bulk-tagger/models/Tag.js,plugins/openlibrary/js/bulk-tagger/models/,108,124
d9817711e7057bb9c11031721510613c,6,plugins/openlibrary/js/edit.js,plugins/openlibrary/js/,4,9
d9817711e7057bb9c11031721510613c,6,plugins/openlibrary/js/edit.js,plugins/openlibrary/js/,3,8
d9817711e7057bb9c11031721510613c,6,plugins/openlibrary/js/add-book.js,plugins/openlibrary/js/,2,7
d9817711e7057bb9c11031721510613c,6,plugins/openlibrary/js/SearchBar.js,plugins/openlibrary/js/,18,23
dcdefbb125ea2af370ba71d25cebe961,6,plugins/openlibrary/js/SearchBar.js,plugins/openlibrary/js/,9,14
dcdefbb125ea2af370ba71d25cebe961,6,plugins/openlibrary/js/graphs/plot.js,plugins/openlibrary/js/graphs/,36,41
7c6927a1bb642df4943abd54eb1878b9,6,plugins/openlibrary/js/bulk-tagger/BulkTagger.js,plugins/openlibrary/js/bulk-tagger/,556,562
7c6927a1bb642df4943abd54eb1878b9,6,plugins/openlibrary/js/bulk-tagger/BulkTagger.js,plugins/openlibrary/js/bulk-tagger/,548,554
fd1f1671425f3d595ac54df6cd71e6d6,6,plugins/openlibrary/js/bulk-tagger/BulkTagger/MenuOption.js,plugins/openlibrary/js/bulk-tagger/BulkTagger/,98,103
fd1f1671425f3d595ac54df6cd71e6d6,6,plugins/openlibrary/js/bulk-tagger/BulkTagger/MenuOption.js,plugins/openlibrary/js/bulk-tagger/BulkTagger/,101,106
f139af07d4d23fd8fc7d2c2185cfcf85,6,plugins/openlibrary/js/validate.js,plugins/openlibrary/js/,62,67
f139af07d4d23fd8fc7d2c2185cfcf85,6,plugins/openlibrary/js/validate.js,plugins/openlibrary/js/,56,61
5388e1637005aef32b4cadb9913a42d8,7,components/MergeUI/utils.js,components/MergeUI/,18,24
5388e1637005aef32b4cadb9913a42d8,7,components/MergeUI/utils.js,components/MergeUI/,78,84
1e168505343f43a6174b0cab39be954d,7,plugins/openlibrary/js/bulk-tagger/BulkTagger.js,plugins/openlibrary/js/bulk-tagger/,326,333
1e168505343f43a6174b0cab39be954d,7,plugins/openlibrary/js/bulk-tagger/BulkTagger.js,plugins/openlibrary/js/bulk-tagger/,338,345
ccdbfc0a9d08778a02d8b8168579246b,7,plugins/openlibrary/js/team.js,plugins/openlibrary/js/,34,56
ccdbfc0a9d08778a02d8b8168579246b,7,plugins/openlibrary/js/team.js,plugins/openlibrary/js/,206,228
936b0d69bca69703d6b8908e838da872,7,plugins/openlibrary/js/graphs/index.js,plugins/openlibrary/js/graphs/,6,12
936b0d69bca69703d6b8908e838da872,7,plugins/openlibrary/js/graphs/index.js,plugins/openlibrary/js/graphs/,5,11
726741b920292b855ce296211b32ac83,7,plugins/openlibrary/js/dropper/Dropper.js,plugins/openlibrary/js/dropper/,143,149
726741b920292b855ce296211b32ac83,7,plugins/openlibrary/js/dropper/Dropper.js,plugins/openlibrary/js/dropper/,118,124
df5bbc60a567f73a2ea8d966e38d7506,7,plugins/openlibrary/js/ile/utils/SelectionManager/SelectionManager.js,plugins/openlibrary/js/ile/utils/SelectionManager/,27,33
df5bbc60a567f73a2ea8d966e38d7506,7,plugins/openlibrary/js/merge-request-table/MergeRequestTable/TableRow.js,plugins/openlibrary/js/merge-request-table/MergeRequestTable/,91,129
df5bbc60a567f73a2ea8d966e38d7506,7,plugins/openlibrary/js/merge-request-table/MergeRequestTable/TableRow.js,plugins/openlibrary/js/merge-request-table/MergeRequestTable/,85,123
3af59e42f5e16775c824cc4ae823d505,8,plugins/openlibrary/js/team.js,plugins/openlibrary/js/,298,307
3af59e42f5e16775c824cc4ae823d505,8,plugins/openlibrary/js/team.js,plugins/openlibrary/js/,186,195
70e8034a2f28a39af8ed4f7bca5a3407,8,plugins/openlibrary/js/graphs/options.js,plugins/openlibrary/js/graphs/,41,48
70e8034a2f28a39af8ed4f7bca5a3407,8,plugins/openlibrary/js/graphs/options.js,plugins/openlibrary/js/graphs/,14,21
92dfa145c2dc13963097ee81355eba22,8,plugins/openlibrary/js/bulk-tagger/BulkTagger/MenuOption.js,plugins/openlibrary/js/bulk-tagger/BulkTagger/,145,152
92dfa145c2dc13963097ee81355eba22,8,plugins/openlibrary/js/bulk-tagger/BulkTagger/MenuOption.js,plugins/openlibrary/js/bulk-tagger/BulkTagger/,141,148
3a1556f681907ff11cac602d6cbb526c,8,plugins/openlibrary/js/edit.js,plugins/openlibrary/js/,4,11
3a1556f681907ff11cac602d6cbb526c,8,plugins/openlibrary/js/add-book.js,plugins/openlibrary/js/,2,9
9726a3ae5f5aeb25d5ae69e03305076f,8,plugins/openlibrary/js/edit.js,plugins/openlibrary/js/,153,176
9726a3ae5f5aeb25d5ae69e03305076f,8,plugins/openlibrary/js/edit.js,plugins/openlibrary/js/,129,152
de6bcaf3593ba326e2e3fdc89005d82a,9,plugins/openlibrary/js/team.js,plugins/openlibrary/js/,257,269
de6bcaf3593ba326e2e3fdc89005d82a,9,plugins/openlibrary/js/team.js,plugins/openlibrary/js/,271,283
5e3e77275d820bce3576f519a744ad3a,9,plugins/openlibrary/js/bulk-tagger/BulkTagger/MenuOption.js,plugins/openlibrary/js/bulk-tagger/BulkTagger/,4,26
5e3e77275d820bce3576f519a744ad3a,9,plugins/openlibrary/js/bulk-tagger/models/Tag.js,plugins/openlibrary/js/bulk-tagger/models/,5,19
e3a0650bc910028ae3e5afcc4f468319,9,plugins/openlibrary/js/graphs/plot.js,plugins/openlibrary/js/graphs/,24,32
e3a0650bc910028ae3e5afcc4f468319,9,plugins/openlibrary/js/graphs/options.js,plugins/openlibrary/js/graphs/,10,18
e3a0650bc910028ae3e5afcc4f468319,9,plugins/openlibrary/js/graphs/options.js,plugins/openlibrary/js/graphs/,34,42
1cbd0d88ac568077ee783151401d874e,11,plugins/openlibrary/js/graphs/plot.js,plugins/openlibrary/js/graphs/,26,36
1cbd0d88ac568077ee783151401d874e,11,plugins/openlibrary/js/graphs/plot.js,plugins/openlibrary/js/graphs/,154,164
7a751e0c82ceb5598dc9349d634252ce,11,plugins/openlibrary/js/add-book.js,plugins/openlibrary/js/,106,121
7a751e0c82ceb5598dc9349d634252ce,11,plugins/openlibrary/js/add-book.js,plugins/openlibrary/js/,118,132
00da3b0763d38b3bd0c1120e494eabac,12,plugins/openlibrary/js/my-books/store/index.js,plugins/openlibrary/js/my-books/store/,40,76
00da3b0763d38b3bd0c1120e494eabac,12,plugins/openlibrary/js/my-books/store/index.js,plugins/openlibrary/js/my-books/store/,26,62
cfcd208495d565ef66e7dff9f98764da,16,plugins/openlibrary/js/index.js,plugins/openlibrary/js/,31,47
cfcd208495d565ef66e7dff9f98764da,16,plugins/openlibrary/js/index.js,plugins/openlibrary/js/,30,46
856af821f4c0ee3bafa3559e72e04621,19,plugins/openlibrary/js/graphs/options.js,plugins/openlibrary/js/graphs/,1,19
856af821f4c0ee3bafa3559e72e04621,19,plugins/openlibrary/js/graphs/options.js,plugins/openlibrary/js/graphs/,25,43
